,file,Exotic,taxonomic_identification,time,Family,data.type
1982,a0b819d2-a86f-4aa1-a22b-02e6903077e7  1946-06-13T00:00:00+00:00.jpg,Y,1,8.963591183,Fabaceae,herb
1983,a130180e-1981-420a-8725-a632ecd4abd8 baptisia alba 1966-06-10T00:00:00+00:00.jpg,N,1,3.380575819,Fabaceae,herb
1984,a1a8b1cd-ed18-4ccb-a777-866fed2cbdd8 cytisus scoparius 1968-04-23T00:00:00+00:00.jpg,Y,1,5.763056742,Fabaceae,herb
1985,a2e36f32-f4ed-4a2b-b9e4-8a03ef110520  1964-05-06T00:00:00+00:00.jpg,N,1,4.79222434,Fabaceae,herb
1986,a342e038-622d-481f-b838-70b4382a6f82 desmodium tortuosum .jpg,N,1,9.292862796,Fabaceae,herb
1987,a37435e4-cd25-4e43-afcc-535f16e9e886 phaseolus polystachios 1896-07-25T00:00:00+00:00.jpg,N,1,3.843038074,Fabaceae,herb
1988,a3aedc37-168a-4fdd-8b49-a35bd3751612 lespedeza procumbens 1931-09-11T00:00:00+00:00.jpg,N,1,9.294182685,Fabaceae,herb
1989,a3f0f6dc-f3c8-470a-9bbb-5cef129bb022 lespedeza repens 1989-07-21T00:00:00+00:00.jpg,N,1,12.58191148,Fabaceae,herb
1990,a519d809-bbc9-471b-8791-cc2840d22b05  1930-08-01T00:00:00+00:00.jpg,N,1,25.72700023,Fabaceae,herb
1991,a5951d40-45e3-484a-ba3b-cf5105dd9de5 baptisia alba 1986-04-23T00:00:00+00:00.jpg,N,1,12.75290343,Fabaceae,herb
1992,a5e3e97b-db99-4731-89fa-7a08c6ea4403 vicia minutiflora 2009-03-26T00:00:00+00:00.jpg,N,1,9.825299409,Fabaceae,herb
1993,a622c335-2df8-4d4f-817d-9342381e231a lespedeza virginica 1937-10-17T00:00:00+00:00.jpg,N,1,12.19872728,Fabaceae,herb
1994,a68ed2d8-9faf-49cf-a5df-30b5637f72e3 baptisia bracteata 1957-03-31T00:00:00+00:00.jpg,N,1,17.0954207,Fabaceae,herb
1995,a7425bcd-f759-4c10-bb6c-8f5536b6ab37  1895-08-07T00:00:00+00:00.jpg,N,1,15.96326443,Fabaceae,herb
1996,a7b2609c-2eff-4069-8fa7-acb9210139c3 lespedeza procumbens 2016-09-09T00:00:00+00:00.jpg,N,1,224.5318366,Fabaceae,herb
1997,a7fb2904-ed96-4cdb-b9a6-b2ff3835802c  2018-03-10T00:00:00+00:00.jpg,Y,1,5.9409906,Fabaceae,herb
1998,a81a7280-4bec-4158-912b-0c624e20436f lupinus westianus 1982-05-01T00:00:00+00:00.jpg,N,1,13.27704606,Fabaceae,herb
1999,a86eeb9a-81bd-4982-b5de-a482c0828d8b centrosema virginianum 1894-09-03T00:00:00+00:00.jpg,N,1,6.891371229,Fabaceae,herb
2000,aab24d48-2a62-4ae5-bc71-f60c72a0c447 medicago lupulina 1955-03-12T00:00:00+00:00.jpg,Y,1,171.3033161,Fabaceae,herb
2001,ab21e08d-a16c-4051-9873-00da3dbdf2fe medicago lupulina .jpg,Y,1,19.87107725,Fabaceae,herb
2002,ab29ddea-dee6-4135-8a82-42d2644c0795  1957-06-12T00:00:00+00:00.jpg,N,O,79.36041015,Fabaceae,herb
2003,ab9d20cc-9be1-4cf2-be41-af2fedcfc440 lespedeza tomentosa 1986-10-30T00:00:00+00:00.jpg,N,O,12.07356349,Fabaceae,herb
2004,abd23219-62f9-43c6-bb82-b111419508b1 amorpha herbacea 1952-05-25T00:00:00+00:00.jpg,N,1,11.00900399,Fabaceae,herb
2005,ac6d0fe9-8574-4033-a7c4-0dcb924c6f37 stylosanthes biflora 1933-07-15T00:00:00+00:00.jpg,N,1,12.98497439,Fabaceae,herb
2006,ac84cb70-48ff-44bd-881e-de98d34e866d astragalus tennesseensis 1991-04-27.jpg,N,1,224.4589386,Fabaceae,herb
2007,ad02d32f-d862-481e-b700-92caec6b1575 trifolium lappaceum 1980-05-17T00:00:00+00:00.jpg,Y,1,232.2931793,Fabaceae,herb
2008,adb85577-45f6-44a6-aadf-0c1dbcb53eec astragalus obcordatus .jpg,N,1,10.14950605,Fabaceae,herb
2009,ade00a45-8f40-416b-bfb2-032789733e2e baptisia lanceolata 1959-07-05T00:00:00+00:00.jpg,N,1,5.658643717,Fabaceae,herb
2010,b09f78e6-79f4-42d3-99e7-a39ef7aa33f5 orbexilum pedunculatum 1970-05-10T00:00:00+00:00.jpg,N,1,8.208169343,Fabaceae,herb
2011,b115f113-5789-436a-abbc-d3a6e076e26c  2013-07-05T00:00:00+00:00.jpg,Y,1,209.331714,Fabaceae,herb
2012,b189e770-646b-45e9-839a-a83853a73f15 lespedeza bicolor 1968-08-15T00:00:00+00:00.jpg,N,1,13.61957055,Fabaceae,herb
2013,b2810666-3fc3-458f-8e9c-7422272b9374 senna obtusifolia 1893-07-25T00:00:00+00:00.jpg,N,1,2.959595374,Fabaceae,herb
2014,b2870c1e-2a99-4f81-a096-8e4eae9794d3 baptisia megacarpa 1959-05-09T00:00:00+00:00.jpg,N,1,905.3853923,Fabaceae,herb
2015,b3c89979-b655-473e-b642-e893d7158763 lespedeza thunbergii 1996-06-05T00:00:00+00:00.jpg,Y,1,150.0120114,Fabaceae,herb
2016,b4b3625f-c82f-4c81-a52b-8450145727bf albizia julibrissin 1997-05-22T00:00:00+00:00.jpg,Y,1,1.865591388,Fabaceae,herb
2017,b590b7e5-c909-46ff-97b7-8e560c165b0c  1987-08-29T00:00:00+00:00.jpg,N,1,4.639556306,Fabaceae,herb
2018,b6b6d8d3-b5cf-4172-a2f9-659840900452 tephrosia chrysophylla 2008-07-04T00:00:00+00:00.jpg,N,1,181.0173151,Fabaceae,herb
2019,b731c748-4d43-4747-8185-ce80715a85a5 chamaecrista fasciculata 1979-08-07T00:00:00+00:00.jpg,U,U,7.44014678,Fabaceae,herb
2020,b740f100-cd68-4094-b290-bbb68bfcb78c  1955-09-02T00:00:00+00:00.jpg,N,O,7.40850864,Fabaceae,herb
2021,b7cd5e16-be64-4b37-abee-be8359b9a2a0 indigofera caroliniana 1966-07-17T00:00:00+00:00.jpg,N,1,10.21694663,Fabaceae,herb
2022,b840b2ad-3dfd-49a3-b923-849c1cf8e422 trifolium dubium 1996-04-09T00:00:00+00:00.jpg,Y,1,127.3164137,Fabaceae,herb
2023,b9c28e7f-93b9-4afd-907d-0105bde1cf80 crotalaria sagittalis 1989-06-13T00:00:00+00:00.jpg,N,1,3.61123687,Fabaceae,herb
2024,baf3566d-b58a-4826-8873-6e8e302c84fc chapmannia floridana 2008-05-01T00:00:00+00:00.jpg,N,1,219.9115344,Fabaceae,herb
2025,bb9b4fc7-0464-45a8-9955-c3cd9f2f9b61 desmodium glabellum 1996-09-06T00:00:00+00:00.jpg,U,U,13.03437808,Fabaceae,herb
2026,bc069076-c172-4baf-a267-56e994d1cb80 stylosanthes biflora 1965-08-02T00:00:00+00:00.jpg,N,1,56.19595509,Fabaceae,herb
2027,bc6efb42-7241-4fde-a98c-a42beae4ca15  1956-10-24T00:00:00+00:00.jpg,N,1,24.44225886,Fabaceae,herb
2028,bcbbb66f-2960-4496-8248-828229fd9c61 trifolium carolinianum .jpg,N,1,9.287336562,Fabaceae,herb
2029,bd1cbc88-8e5b-4c6f-8d14-55d7695a50b5 kummerowia striata 1994-08-19T00:00:00+00:00.jpg,Y,1,8.733234873,Fabaceae,herb
2030,bec255d9-19e0-497d-91e0-9cbb586f5f2e baptisia bracteata 1967-04-16T00:00:00+00:00.jpg,N,1,159.0935154,Fabaceae,herb
2031,c0aa38d1-e974-49f3-8b9a-faf131cea8cf vicia tetrasperma 2006-04-04T00:00:00+00:00.jpg,Y,1,9.429880889,Fabaceae,herb
2032,c14d1552-ee37-4fe4-b4f0-4b96254de4a8 galactia elliottii 1956-10-11T00:00:00+00:00.jpg,N,1,6.912814912,Fabaceae,herb
2033,c1d079f5-451c-4dcd-aae3-5e16364d233c crotalaria rotundifolia 1957-03-31T00:00:00+00:00.jpg,U,U,5.987262147,Fabaceae,herb
2034,c2ad2a1e-8370-4db4-8ce8-226ce1b766fa aeschynomene indica 1896-08-02T00:00:00+00:00.jpg,U,U,39.35407195,Fabaceae,herb
2035,c3583906-50da-4754-8a23-07e1ad192db1 strophostyles leiosperma 1996-08-12T00:00:00+00:00.jpg,N,1,142.7074682,Fabaceae,herb
2036,c3c54b7f-99d9-48ae-a3cd-e4d282b25400  2002-04-03T00:00:00+00:00.jpg,N,1,8.682563972,Fabaceae,herb
2037,c59af332-eb57-42af-aeab-c0fcc629bf67 vicia sativa nigra .jpg,Y,1,6.724190848,Fabaceae,herb
2038,c5aada92-0dc2-4905-8082-97f1a93b3b70  1967-08-31T00:00:00+00:00.jpg,U,U,8.437381418,Fabaceae,herb
2039,c5d9ded1-8358-40cb-b9d8-66678b72f619  1964-07-06T00:00:00+00:00.jpg,N,1,6.605000807,Fabaceae,herb
2040,c5dccd78-839b-4fc3-afb0-abeb9fcf3921 crotalaria 2001-11-13T00:00:00+00:00.jpg,N,1,88.29099926,Fabaceae,herb
2041,c627f1b4-4501-43a4-a522-5f3e12be6b23 galactia mollis 1957-06-27T00:00:00+00:00.jpg,N,1,11.08027277,Fabaceae,herb
2042,c68bb091-cb13-409f-a6ef-505ba600f984 gymnocladus dioica 1978-04-23T00:00:00+00:00.jpg,U,U,2.140372375,Fabaceae,herb
2043,c77da6e6-9f64-486b-96f7-46a07c289422 tephrosia .jpg,N,1,720.5083018,Fabaceae,herb
2044,c98ec0a3-4a92-430f-ad56-bd3c9891bf4b tephrosia hispidula 1964-05-23T00:00:00+00:00.jpg,N,1,133.5701161,Fabaceae,herb
2045,cb3d0ad2-b660-4143-8df9-993c42f4df6a  1962-07-21T00:00:00+00:00.jpg,U,U,88.75600171,Fabaceae,herb
2046,ccac9e4b-fd0d-422e-9620-cabaeac20509 mimosa strigillosa 1988-08-07T00:00:00+00:00.jpg,N,1,10.07384363,Fabaceae,herb
2047,cce79771-7f4a-42b2-a132-11acd814559b amorpha fruticosa 1958-06-03T00:00:00+00:00.jpg,N,1,95.30722908,Fabaceae,herb
2048,cce8cab2-018f-4354-a573-0fe5fbd2d51f desmanthus .jpg,N,1,235.6479657,Fabaceae,herb
2049,cd4bae37-2838-485c-9943-6cb34f2fae5c desmodium nudiflorum 1965-06-23T00:00:00+00:00.jpg,N,O,8.255273132,Fabaceae,herb
2050,cd8e365b-1602-47b7-bb6d-92743def3e6f lupinus diffusus .jpg,N,1,8.647054247,Fabaceae,herb
2051,cd91ddbc-2749-46c0-b170-a27ebc2d83f6 lespedeza tomentosa 1948-09-26T00:00:00+00:00.jpg,N,O,22.99947479,Fabaceae,herb
2052,ce16f62d-a439-4946-ab6a-5eb07c1b055b  2010-06-16T00:00:00+00:00.jpg,N,1,669.4533696,Fabaceae,herb
2053,ce23ce1a-9a2e-40d5-86f3-48b447eddb71 baptisia tinctoria 2016-06-26T00:00:00+00:00.jpg,N,1,44.01773185,Fabaceae,herb
2054,cea7be61-4316-4706-84ce-e367bd84008e vicia sativa nigra 1952-04-28T00:00:00+00:00.jpg,Y,1,19.65063181,Fabaceae,herb
2055,cebea22d-0557-4278-a8fd-5b86a8406304  2012-04-30.jpg,Y,1,5.013381083,Fabaceae,herb
2056,cf985609-d240-4dde-9168-73ca7a0a8097 lespedeza cuneata 1976-07-29T00:00:00+00:00.jpg,Y,1,6.195578469,Fabaceae,herb
2057,d00b6887-e10c-4ec4-9d5b-75e03aee45ec amorpha schwerinii 1950-07-07T00:00:00+00:00.jpg,N,1,19.91873485,Fabaceae,herb
2058,d1e8d7c7-b7a3-4440-b9dd-5c40b765a97d lespedeza procumbens 1967-10-12T00:00:00+00:00.jpg,N,1,3784.803184,Fabaceae,herb
2059,d63dc14d-cba2-43af-9613-03a5f9d7dd9c orbexilum pedunculatum 2009-05-14T00:00:00+00:00.jpg,N,1,13.0907672,Fabaceae,herb
2060,d83a5f0c-bc51-4def-868e-26b711482408 desmodium glutinosum 1916-07-11T00:00:00+00:00.jpg,N,O,50.89821245,Fabaceae,herb
2061,d8b7de73-9788-4f66-b138-80b9a51155ba tephrosia virginiana .jpg,U,0,170.3217491,Fabaceae,herb
2062,d95877e3-c6ca-40bd-920e-d091ad21977b crotalaria rotundifolia 1869-03-01T00:00:00+00:00.jpg,N,1,7.004015284,Fabaceae,herb
2063,d9e095c2-a18d-4c73-823f-f98040ff9060  1964-04-08T00:00:00+00:00.jpg,N,O,29.94724801,Fabaceae,herb
2064,da0bbddb-8460-4e1c-abd1-e9f7c81da723 amphicarpaea bracteata 2002-10-02T00:00:00+00:00.jpg,N,1,13.16615333,Fabaceae,herb
2065,dad097e1-792a-435f-9707-6c21397f683b apios americana 2018-08-08T00:00:00+00:00.jpg,N,1,4.681623951,Fabaceae,herb
2066,db5a0dca-d3ae-4957-a0eb-763cec5dcb7f centrosema virginianum 1961-06-23T00:00:00+00:00.jpg,N,1,5.808564218,Fabaceae,herb
2067,dbe4f3b4-47d0-416d-ac8a-c33a3675f92c lespedeza tomentosa 1941-08-03T00:00:00+00:00.jpg,N,O,787.1129989,Fabaceae,herb
2068,dc91351e-a1dc-4a64-bb2a-ab8907f0eb44 vicia ludoviciana 1988-02-27T00:00:00+00:00.jpg,N,1,87.20619694,Fabaceae,herb
2069,de2c0226-bd09-44c9-9158-fad732be74d6 chamaecrista fasciculata 2012-09-07T00:00:00+00:00.jpg,N,1,93.00363404,Fabaceae,herb
2070,dede2f3d-6529-4f0c-8dfe-a42f038d6266 amphicarpaea bracteata 2012-09-22T00:00:00+00:00.jpg,N,1,14.72493286,Fabaceae,herb
2071,df086d2e-bd0e-43a8-b630-c301b19a9a7d chamaecrista fasciculata 1928-02-26T00:00:00+00:00.jpg,N,1,7.517179739,Fabaceae,herb
2072,e0145083-22c7-43d6-bcaf-a1c326c32418  1991-09-08T00:00:00+00:00.jpg,Y,1,5.522363164,Fabaceae,herb
2073,e0d832f8-84a0-4c06-b574-4dca1b66ac26 galactia minor 1965-07-17T00:00:00+00:00.jpg,N,1,108.5722969,Fabaceae,herb
2074,e0fa5b48-bb0c-4872-9fc5-663c7965d9cb rhynchosia tomentosa 1999-07-13T00:00:00+00:00.jpg,N,1,93.4485587,Fabaceae,herb
2075,e1b6afac-9f0a-45f0-be92-e1736496126a lespedeza procumbens 1948-09-23T00:00:00+00:00.jpg,N,1,5.240896157,Fabaceae,herb
2076,e1f5086a-4650-4048-b2d9-c8538679fcdc neptunia pubescens 1965-06-04T00:00:00+00:00.jpg,N,1,75.74644478,Fabaceae,herb
2077,e2475eea-2393-4a07-ad0c-49eb9616bd53 desmodium canescens 2016-09-09T00:00:00+00:00.jpg,N,1,16390.84936,Fabaceae,herb
2078,e2a8afdf-ae5a-4fe0-a833-5c2412be6dde  1917-09-06T00:00:00+00:00.jpg,N,O,9.992183241,Fabaceae,herb
2079,e41db53a-6f2d-4976-867b-4810a64d60ca baptisia sphaerocarpa 1939-04-29T00:00:00+00:00.jpg,N,1,1937.734123,Fabaceae,herb
2080,e492f76f-35b5-4aaf-8764-e53c58eb583e mimosa quadrivalvis 2015-06-21T00:00:00+00:00.jpg,N,O,12.88045915,Fabaceae,herb
2081,e590ef6c-b52f-49e8-ac1b-d7974ca01178 senna marilandica 2017-08-17T00:00:00+00:00.jpg,N,1,10.14659728,Fabaceae,herb
2082,e5cdddab-050a-4480-b5fd-026f060aa3b7  1969-04-20T00:00:00+00:00.jpg,N,1,6.025104971,Fabaceae,herb
2083,e5e611c9-139a-4857-b53a-c6cea5d695a6 kummerowia striata .jpg,Y,1,169.8280618,Fabaceae,herb
2084,e6290f9b-49d4-48a4-b0e0-9340ea5c9b46 lespedeza cuneata 1965-08-10T00:00:00+00:00.jpg,Y,1,12.56224195,Fabaceae,herb
2085,e632825f-5aa9-41d9-9f62-a623f8060862 phaseolus polystachios 2016-09-19.jpg,U,U,67.10912181,Fabaceae,herb
2086,e70ec601-02f6-487b-a8b3-00a636732d24 sesbania punicea 2008-08-06T00:00:00+00:00.jpg,Y,1,109.1973529,Fabaceae,herb
2087,e7fffe3a-b2c4-48a8-b660-457281bb8a9d sesbania punicea 1949-08-16T00:00:00+00:00.jpg,Y,1,13.94458177,Fabaceae,herb
2088,e852d668-d381-41b4-b389-90dba991bb0b  2002-03-30T00:00:00+00:00.jpg,Y,1,5.595047259,Fabaceae,herb
2089,e88ba642-3775-4e53-a14e-65eb1cd1c53a  1877-04-13T00:00:00+00:00.jpg,N,1,13.84216198,Fabaceae,herb
2090,e98243ae-c86a-421f-846a-d9a52a0a6205 baptisia alba .jpg,U,U,6.789679341,Fabaceae,herb
2091,ea2de9cc-f320-4dfb-bc69-a45df0b91374  .jpg,N,1,15.26588981,Fabaceae,herb
2092,eaec0355-0e6d-49ff-914c-1ccf92d539eb vicia acutifolia 1984-06-29T00:00:00+00:00.jpg,N,1,128.5369848,Fabaceae,herb
2093,eb1f93e4-d758-4a87-8b9a-08ef48a63bec  1974-10-11T00:00:00+00:00.jpg,U,U,349.063865,Fabaceae,herb
2094,eb2328c3-8dee-4ec9-80fd-c9b7ec001e0c chamaecrista fasciculata 2011-07-10T00:00:00+00:00.jpg,N,1,1.776931068,Fabaceae,herb
2095,ec2f577a-deec-4963-b193-30ae4fb98a5e  2005-05-27T00:00:00+00:00.jpg,Y,1,109.0022291,Fabaceae,herb
2096,ec6a028c-b50f-4e25-9880-f926af16540b crotalaria sagittalis 1986-06-14T00:00:00+00:00.jpg,N,1,2.861725914,Fabaceae,herb
2097,ece5fdbc-1ffa-423b-908a-364be669a327 lespedeza cuneata 2000-09-29T00:00:00+00:00.jpg,Y,1,1.865989692,Fabaceae,herb
2098,ee400672-3138-4156-b42b-19205f318fac desmodium tortuosum .jpg,N,1,7.08653126,Fabaceae,herb
2099,ef0311ca-d458-48ca-b224-f79eb1c557b3 desmodium tortuosum .jpg,N,1,6.006519062,Fabaceae,herb
2100,ef806db9-eafb-4d66-847a-c779e9313dab rhynchosia tomentosa 1890-07-15T00:00:00+00:00.jpg,U,U,6.802131031,Fabaceae,herb
2101,f0e6e911-cae9-4393-a17c-f003b39feb39 cladrastis kentukea 2011-04-20T00:00:00+00:00.jpg,U,U,3.13526564,Fabaceae,herb
2102,f2aa620b-f683-4286-a0c1-5f92f169f0f1 tephrosia hispidula 1955-10-02T00:00:00+00:00.jpg,N,1,18.08205904,Fabaceae,herb
2103,f4561ce9-c5f3-454a-a2df-0235368b8dba  1990-10-14T00:00:00+00:00.jpg,N,1,8.207057451,Fabaceae,herb
2104,f5c4e681-0a3e-4eb4-830a-ee85af870452  1979-06-26T00:00:00+00:00.jpg,N,1,43.03761044,Fabaceae,herb
2105,f5d29d21-13a6-4180-9489-301d2c9a5536 centrosema virginianum 1918-04-08T00:00:00+00:00.jpg,N,1,4.511376459,Fabaceae,herb
2106,f73d8909-d211-4d18-a332-3949a5580618  2011-05-04T00:00:00+00:00.jpg,Y,1,53.21867539,Fabaceae,herb
2107,f7eb0373-dd90-49c4-af87-eb9ba368c92d astragalus leptocarpus 2012-04-17T00:00:00+00:00.jpg,U,U,20.16679165,Fabaceae,herb
2108,f85955c2-4beb-4687-91f1-03bb5e844a03 psoralea canescens 1967-06-22T00:00:00+00:00.jpg,N,O,22.53896699,Fabaceae,herb
2109,f8cdb15d-62a7-4742-8021-1383819547ad  1985-06-10T00:00:00+00:00.jpg,N,O,17.00193426,Fabaceae,herb
2110,f95b60a9-8730-4cf9-b57b-c9f5bbd09856 baptisia lanceolata 1963-04-07T00:00:00+00:00.jpg,N,1,550.7056262,Fabaceae,herb
2111,f9723889-48d8-4241-b6a6-0d43875bdccd  .jpg,N,1,7.662526148,Fabaceae,herb
2112,f9cc2a57-0a19-4877-9e38-c8938288ef09 mimosa quadrivalvis nuttallii 1990-05-10T00:00:00+00:00.jpg,N,O,2.025664104,Fabaceae,herb
2113,fa72b473-26ca-427e-893b-d35c12711c2b chamaecrista nictitans 2017-08-26T00:00:00+00:00.jpg,N,1,3.620769219,Fabaceae,herb
2114,fbbf2a1f-e78f-49df-be85-f955cb217b26  1986-05-20T00:00:00+00:00.jpg,Y,1,4.146342363,Fabaceae,herb
2115,fbd055f6-0a75-437a-a041-9726606c8f73 melilotus albus 2000-05-02T00:00:00+00:00.jpg,Y,1,20.1841838,Fabaceae,herb
2116,fc4c34c6-0349-4cc7-98e3-2bd75110ef0f lespedeza violacea 2012-09-13T00:00:00+00:00.jpg,N,1,251.3955046,Fabaceae,herb
2117,fcc8ce19-f056-4ed7-a301-d9f224a4228e amorpha fruticosa 2011-07-26T00:00:00+00:00.jpg,U,U,3.502221342,Fabaceae,herb
2118,fcde9fd7-aefb-437c-91dc-f8104b71377b melilotus albus 2014-06-30T00:00:00+00:00.jpg,Y,1,3.804955844,Fabaceae,herb
2119,fd1994b9-9617-46ce-8c01-2edbf8addf55  1937-10-13T00:00:00+00:00.jpg,N,O,9.503356278,Fabaceae,herb
2120,ff2f967b-a2d6-4d50-ae28-6e58fd4da5ed lespedeza stuevei 2019-09-06T00:00:00+00:00.jpg,N,1,88.24231968,Fabaceae,herb
2121,ff4e5a2a-115c-4eba-bb5e-bcc080e6bd3c medicago lupulina 1982-03-08T00:00:00+00:00.jpg,U,U,4.481519436,Fabaceae,herb
2122,01d3b42f-37dc-46c8-a8bc-a2f455b2700d quercus michauxii 1955-09-08T00:00:00+00:00.jpg,N,1,19.83918747,Fagaceae,herb
2123,020aaf12-4c35-4b5f-aa81-2c7710a574b7 quercus bicolor 2018-06-05T00:00:00+00:00.jpg,N,O,13.44513869,Fagaceae,herb
2124,02727781-8d95-4c00-be9f-cf6486f6a440  1937-10-14T00:00:00+00:00.jpg,N,O,25.11189443,Fagaceae,herb
2125,0283bd0f-b99e-4264-9dfd-6c3e6952abb9 quercus 1966-05-31T00:00:00+00:00.jpg,N,U,71.3167745,Fagaceae,herb
2126,028b05a3-f423-4263-9286-6c2fd7b7d3ea  1975-05-22T00:00:00+00:00.jpg,N,1,11.34381379,Fagaceae,herb
2127,0567726c-0633-4e53-af68-f4cea1b9a191 quercus phellos 1994-09-23T00:00:00+00:00.jpg,N,1,6.713850619,Fagaceae,herb
2128,05e5d43d-9837-48fd-b058-1fa2777ebf16  1965-06-01T00:00:00+00:00.jpg,N,1,5.354360512,Fagaceae,herb
2129,061c4ef2-9551-4285-8d12-3540136b81ef quercus 1977-08-30T00:00:00+00:00.jpg,N,1,5.928074158,Fagaceae,herb
2130,069289ac-b04d-4e92-b1e7-91b186af13ec quercus 2016-09-07.jpg,N,H,5.191180225,Fagaceae,herb
2131,06f41e4e-060b-47a3-a57f-73cf85806a0a quercus 1967-04-06T00:00:00+00:00.jpg,U,U,15.87912332,Fagaceae,herb
2132,08745adc-d6b0-4979-ad2a-e9ed9191480c quercus shumardii 1998-05-20T00:00:00+00:00.jpg,N,1,4.031509397,Fagaceae,herb
2133,09338df5-a353-4d71-bccb-a3854983eb3c quercus alba 1964-07-21T00:00:00+00:00.jpg,N,0,40.36302236,Fagaceae,herb
2134,09a33f55-264d-478d-98e0-681fd439f035  1953-07-28T00:00:00+00:00.jpg,N,1,3.897765722,Fagaceae,herb
2135,0a3798e1-fd69-43fd-8598-faa9c107fb4b quercus 1967-09-16T00:00:00+00:00.jpg,N,O,4.952194514,Fagaceae,herb
2136,0a3c3cce-6f46-4bc9-9235-e35fad796422 quercus nigra 1966-06-27T00:00:00+00:00.jpg,N,1,4.720996557,Fagaceae,herb
2137,0ad9b816-411c-481c-b77e-c9536bf6007f quercus muehlenbergii 1964-10-24T00:00:00+00:00.jpg,N,1,13.25797467,Fagaceae,herb
2138,0affcb2c-b5ca-4e19-8c73-32c26e6f010d castanea ozarkensis 1923-09-09T00:00:00+00:00.jpg,N,1,24.02392132,Fagaceae,herb
2139,0b15cc67-868c-4489-8db0-a712a7fec68c quercus similis 2002-10-02T00:00:00+00:00.jpg,N,1,94.4172219,Fagaceae,herb
2140,0bc2000a-8a44-4473-9716-73d09176f76e quercus stellata 1969-04-29T00:00:00+00:00.jpg,N,1,16.44039876,Fagaceae,herb
2141,0c5f3b7a-292b-4182-b2b7-3d9af06e70f5 quercus alba 2017-08-17T00:00:00+00:00.jpg,N,1,13.96496445,Fagaceae,herb
2142,0e5f3267-712e-409a-9e37-8add412c1dff quercus nigra 1966-07-21T00:00:00+00:00.jpg,N,1,5.738707853,Fagaceae,herb
2143,10ed4e06-d7ca-428f-8229-a673591e8927 castanea 2009-05-09.jpg,N,1,32.78581986,Fagaceae,herb
2144,12182e81-1c43-45c2-9e97-dbec4ef884a3  1985-08-14T00:00:00+00:00.jpg,Y,1,63.44258777,Fagaceae,herb
2145,12340e1b-f016-416f-bcbb-b1a5e8394dab quercus bicolor 2016-09-22T00:00:00+00:00.jpg,N,0,85.86276174,Fagaceae,herb
2146,12729130-249c-412d-afad-c777cdebc69e quercus 1964-06-13T00:00:00+00:00.jpg,N,1,7.290279813,Fagaceae,herb
2147,136a7f76-8e7d-49b6-8657-7177cef4f742  1967-05-26T00:00:00+00:00.jpg,N,1,14.49957423,Fagaceae,herb
2148,13a74a52-2f5c-4eb3-862e-27dcce2bfdda fagus grandifolia .jpg,N,1,3.603229449,Fagaceae,herb
2149,14268055-3579-4e85-bf35-5c1c06e2089f quercus alba 1975-09-13T00:00:00+00:00.jpg,N,1,4.332088195,Fagaceae,herb
2150,14fed3a6-556a-48b6-85e6-1486f672ef9c quercus imbricaria 1984-09-27T00:00:00+00:00.jpg,N,1,29.68137496,Fagaceae,herb
2151,15677ab4-f087-4825-9fea-858143296ab7 quercus geminata 2005-06-25T00:00:00+00:00.jpg,N,1,10.5079106,Fagaceae,herb
2152,15ce0114-de43-46e1-9c08-3e217f2b6398 quercus muhlenbergii 2016-10-10T00:00:00+00:00.jpg,N,1,8.725618707,Fagaceae,herb
2153,163b58f6-a237-4904-a439-d4a9ff14fc2c quercus rubra 2012-05-15T00:00:00+00:00.jpg,N,1,6.173981062,Fagaceae,herb
2154,167e23eb-ebaa-4765-861e-aa5322279fa9 quercus phellos 1961-04-01T00:00:00+00:00.jpg,N,1,6.459593036,Fagaceae,herb
2155,16c7e5b6-e8dd-4d77-a812-4f51039bb9e7 quercus bicolor 1946-03-14T00:00:00+00:00.jpg,N,O,15.90313504,Fagaceae,herb
2156,16e1fc9f-6f3d-4b59-99b2-e7386f761af0  1955-12-28T00:00:00+00:00.jpg,U,U,14.33844986,Fagaceae,herb
2157,17241938-e1dc-4c9f-bb06-50f3b210ab39 quercus shumardii 1989-07-19T00:00:00+00:00.jpg,N,U,11.66138462,Fagaceae,herb
2158,17e7ddf3-3151-471d-9a22-86fb2d93d1ad quercus 1966-06-21T00:00:00+00:00.jpg,N,1,5.874072495,Fagaceae,herb
2159,18655dba-b154-4ef4-856c-5f6b7a0c3fe2 quercus hemisphaerica 1955-10-05T00:00:00+00:00.jpg,N,1,11.46001562,Fagaceae,herb
2160,18e006a0-b225-4231-a79a-7267f86776c3 quercus pumila 1971-10-13T00:00:00+00:00.jpg,N,O,2.470873932,Fagaceae,herb
2161,1923e3a7-10f9-4b8f-98e0-27051d870430  1955-10-08T00:00:00+00:00.jpg,U,U,496.203127,Fagaceae,herb
2162,19ada052-5fe4-473a-866f-265550ffe2e8 quercus .jpg,N,O,3.901661591,Fagaceae,herb
2163,1a2373f2-3e40-4a37-8507-3e28c186b22b quercus nigra 1976-10-19T00:00:00+00:00.jpg,N,1,2.480371205,Fagaceae,herb
2164,1a756a32-daf6-4e70-805f-6c80213699df quercus 1993-05-09T00:00:00+00:00.jpg,N,O,3.595809054,Fagaceae,herb
2165,1a9b494e-c371-44ae-80de-080fac6c5461  1967-06-28T00:00:00+00:00.jpg,U,U,27.845375,Fagaceae,herb
